Momento,Sector,Producto,Variedad,Promedio
2018-02,Osorno,Frutas,Durazno,1500.0
2018-02,Osorno,Frutas,Durazno,1590.0
2018-02,Osorno,Frutas,Durazno,699.0
2018-02,Osorno,Frutas,Durazno,1390.0
2018-02,Osorno,Frutas,Durazno,1460.8333
2018-03,Osorno,Frutas,Durazno,1500.0
2018-03,Osorno,Frutas,Durazno,1500.0
2018-03,Osorno,Frutas,Durazno,1506.6666
2018-03,Osorno,Frutas,Durazno,599.0
2018-03,Osorno,Frutas,Durazno,1490.0
2018-03,Osorno,Frutas,Durazno,1451.1111
2018-03,Osorno,Frutas,Durazno,599.0
2018-04,Osorno,Frutas,Durazno,1225.9127452898697
2018-05,Osorno,Frutas,Durazno,1225.9127452898697
2018-06,Osorno,Frutas,Durazno,1225.9127452898697
2014-08,Puerto Montt,Frutas,Durazno,1459.2072744249351
2014-09,Puerto Montt,Frutas,Durazno,1459.2072744249351
2014-10,Puerto Montt,Frutas,Durazno,1459.2072744249351
2014-11,Puerto Montt,Frutas,Durazno,1900.0
2014-11,Puerto Montt,Frutas,Durazno,1990.0
2014-12,Puerto Montt,Frutas,Durazno,1716.6666
2014-12,Puerto Montt,Frutas,Durazno,1062.5
2014-12,Puerto Montt,Frutas,Durazno,1591.8
2015-01,Puerto Montt,Frutas,Durazno,1397.5
2015-01,Puerto Montt,Frutas,Durazno,1281.6666
2015-01,Puerto Montt,Frutas,Durazno,1300.0
2015-01,Puerto Montt,Frutas,Durazno,1150.0
2015-01,Puerto Montt,Frutas,Durazno,1164.6666
2015-01,Puerto Montt,Frutas,Durazno,865.0
2015-01,Puerto Montt,Frutas,Durazno,1369.5
2015-02,Puerto Montt,Frutas,Durazno,1050.0
2015-02,Puerto Montt,Frutas,Durazno,1250.0
2015-02,Puerto Montt,Frutas,Durazno,1045.0
2015-02,Puerto Montt,Frutas,Durazno,1226.3333
2015-02,Puerto Montt,Frutas,Durazno,1391.875
2015-03,Puerto Montt,Frutas,Durazno,1300.0
2015-03,Puerto Montt,Frutas,Durazno,1050.0
2015-03,Puerto Montt,Frutas,Durazno,1315.0
2015-03,Puerto Montt,Frutas,Durazno,1273.3333
2015-03,Puerto Montt,Frutas,Durazno,994.5
2015-04,Puerto Montt,Frutas,Durazno,1640.0
2015-05,Puerto Montt,Frutas,Durazno,1459.2072744249351
2015-06,Puerto Montt,Frutas,Durazno,1459.2072744249351
2015-07,Puerto Montt,Frutas,Durazno,1459.2072744249351
2015-08,Puerto Montt,Frutas,Durazno,1459.2072744249351
2015-09,Puerto Montt,Frutas,Durazno,1459.2072744249351
2015-10,Puerto Montt,Frutas,Durazno,1459.2072744249351
2015-11,Puerto Montt,Frutas,Durazno,1459.2072744249351
2015-12,Puerto Montt,Frutas,Durazno,1550.0
2015-12,Puerto Montt,Frutas,Durazno,1000.0
2015-12,Puerto Montt,Frutas,Durazno,1659.2916
2016-01,Puerto Montt,Frutas,Durazno,1900.0
2016-01,Puerto Montt,Frutas,Durazno,1400.0
2016-01,Puerto Montt,Frutas,Durazno,1500.0
2016-01,Puerto Montt,Frutas,Durazno,1400.0
2016-01,Puerto Montt,Frutas,Durazno,1290.0
2016-01,Puerto Montt,Frutas,Durazno,1223.3333
2016-01,Puerto Montt,Frutas,Durazno,1456.6666
2016-01,Puerto Montt,Frutas,Durazno,1308.1666
2016-02,Puerto Montt,Frutas,Durazno,1450.0
2016-02,Puerto Montt,Frutas,Durazno,1450.0
2016-02,Puerto Montt,Frutas,Durazno,1600.0
2016-02,Puerto Montt,Frutas,Durazno,1237.925
2016-02,Puerto Montt,Frutas,Durazno,1284.0
2016-02,Puerto Montt,Frutas,Durazno,1384.4166
2016-02,Puerto Montt,Frutas,Durazno,1190.0
2016-03,Puerto Montt,Frutas,Durazno,1500.0
2016-03,Puerto Montt,Frutas,Durazno,1500.0
2016-03,Puerto Montt,Frutas,Durazno,1500.0
2016-03,Puerto Montt,Frutas,Durazno,1450.0
2016-03,Puerto Montt,Frutas,Durazno,1316.0
2016-03,Puerto Montt,Frutas,Durazno,1440.0
2016-03,Puerto Montt,Frutas,Durazno,1415.0
2016-03,Puerto Montt,Frutas,Durazno,1337.9444
2016-04,Puerto Montt,Frutas,Durazno,1400.0
2016-04,Puerto Montt,Frutas,Durazno,740.0
2016-05,Puerto Montt,Frutas,Durazno,1459.2072744249351
2016-06,Puerto Montt,Frutas,Durazno,1459.2072744249351
2016-07,Puerto Montt,Frutas,Durazno,1459.2072744249351
2016-08,Puerto Montt,Frutas,Durazno,1459.2072744249351
2016-09,Puerto Montt,Frutas,Durazno,1459.2072744249351
2016-10,Puerto Montt,Frutas,Durazno,1459.2072744249351
2016-11,Puerto Montt,Frutas,Durazno,2275.0
2016-11,Puerto Montt,Frutas,Durazno,1992.7
2016-11,Puerto Montt,Frutas,Durazno,1990.0
2016-12,Puerto Montt,Frutas,Durazno,2350.0
2016-12,Puerto Montt,Frutas,Durazno,1800.0
2016-12,Puerto Montt,Frutas,Durazno,1870.2916
2016-12,Puerto Montt,Frutas,Durazno,1852.5
2017-01,Puerto Montt,Frutas,Durazno,1400.0
2017-01,Puerto Montt,Frutas,Durazno,1633.3333
2017-01,Puerto Montt,Frutas,Durazno,1866.6666
2017-01,Puerto Montt,Frutas,Durazno,1329.6833
2017-01,Puerto Montt,Frutas,Durazno,1377.2666
2017-01,Puerto Montt,Frutas,Durazno,1767.25
2017-02,Puerto Montt,Frutas,Durazno,1250.0
2017-02,Puerto Montt,Frutas,Durazno,1400.0
2017-02,Puerto Montt,Frutas,Durazno,1350.0
2017-02,Puerto Montt,Frutas,Durazno,1700.0
2017-02,Puerto Montt,Frutas,Durazno,1400.0
2017-02,Puerto Montt,Frutas,Durazno,1253.2916
2017-02,Puerto Montt,Frutas,Durazno,1390.0
2017-02,Puerto Montt,Frutas,Durazno,990.0
2017-02,Puerto Montt,Frutas,Durazno,1271.7916
2017-02,Puerto Montt,Frutas,Durazno,1224.5
2017-02,Puerto Montt,Frutas,Durazno,1325.375
2017-03,Puerto Montt,Frutas,Durazno,1600.0
2017-03,Puerto Montt,Frutas,Durazno,1525.0
2017-03,Puerto Montt,Frutas,Durazno,1322.0555
2017-03,Puerto Montt,Frutas,Durazno,1324.2333
2017-04,Puerto Montt,Frutas,Durazno,1459.2072744249351
2017-05,Puerto Montt,Frutas,Durazno,1459.2072744249351
2017-06,Puerto Montt,Frutas,Durazno,1459.2072744249351
2017-07,Puerto Montt,Frutas,Durazno,1459.2072744249351
2017-08,Puerto Montt,Frutas,Durazno,1459.2072744249351
2017-09,Puerto Montt,Frutas,Durazno,1459.2072744249351
2017-10,Puerto Montt,Frutas,Durazno,1459.2072744249351
2017-11,Puerto Montt,Frutas,Durazno,1959.6666
2017-12,Puerto Montt,Frutas,Durazno,1950.0
2017-12,Puerto Montt,Frutas,Durazno,1500.0
2017-12,Puerto Montt,Frutas,Durazno,1850.0
2017-12,Puerto Montt,Frutas,Durazno,1650.0
2017-12,Puerto Montt,Frutas,Durazno,1990.0
2017-12,Puerto Montt,Frutas,Durazno,1940.0
2017-12,Puerto Montt,Frutas,Durazno,1840.0
2018-01,Puerto Montt,Frutas,Durazno,1375.0
2018-01,Puerto Montt,Frutas,Durazno,1675.0
2018-01,Puerto Montt,Frutas,Durazno,2000.0
2018-01,Puerto Montt,Frutas,Durazno,1833.3333
2018-01,Puerto Montt,Frutas,Durazno,1573.3333
2018-01,Puerto Montt,Frutas,Durazno,1574.1666
2018-01,Puerto Montt,Frutas,Durazno,1652.5
2018-01,Puerto Montt,Frutas,Durazno,1440.0
2018-01,Puerto Montt,Frutas,Durazno,990.0
2018-01,Puerto Montt,Frutas,Durazno,1692.7777
2018-02,Puerto Montt,Frutas,Durazno,2000.0
2018-02,Puerto Montt,Frutas,Durazno,1650.0
2018-02,Puerto Montt,Frutas,Durazno,1650.0
2018-02,Puerto Montt,Frutas,Durazno,1400.7142
2018-02,Puerto Montt,Frutas,Durazno,1454.5833
2018-03,Puerto Montt,Frutas,Durazno,1575.0
2018-03,Puerto Montt,Frutas,Durazno,1650.0
2018-03,Puerto Montt,Frutas,Durazno,1498.3333
2018-03,Puerto Montt,Frutas,Durazno,1453.8888
2018-04,Puerto Montt,Frutas,Durazno,1459.2072744249351
2018-05,Puerto Montt,Frutas,Durazno,1459.2072744249351
2018-06,Puerto Montt,Frutas,Durazno,1459.2072744249351
2014-08,Puerto Varas,Frutas,Durazno,1462.1060649831184
2014-09,Puerto Varas,Frutas,Durazno,1462.1060649831184
2014-10,Puerto Varas,Frutas,Durazno,1462.1060649831184
2014-11,Puerto Varas,Frutas,Durazno,1462.1060649831184
2014-12,Puerto Varas,Frutas,Durazno,1875.6666
2015-01,Puerto Varas,Frutas,Durazno,1151.125
2015-01,Puerto Varas,Frutas,Durazno,1012.0
2015-02,Puerto Varas,Frutas,Durazno,927.0
2015-02,Puerto Varas,Frutas,Durazno,1359.875
2015-02,Puerto Varas,Frutas,Durazno,927.0
2015-03,Puerto Varas,Frutas,Durazno,1267.0
2015-04,Puerto Varas,Frutas,Durazno,1267.0
2015-05,Puerto Varas,Frutas,Durazno,1462.1060649831184
2015-06,Puerto Varas,Frutas,Durazno,1462.1060649831184
2015-07,Puerto Varas,Frutas,Durazno,1462.1060649831184
2015-08,Puerto Varas,Frutas,Durazno,1462.1060649831184
2015-09,Puerto Varas,Frutas,Durazno,1462.1060649831184
2015-10,Puerto Varas,Frutas,Durazno,1462.1060649831184
2015-11,Puerto Varas,Frutas,Durazno,1462.1060649831184
2015-12,Puerto Varas,Frutas,Durazno,1686.1666
2015-12,Puerto Varas,Frutas,Durazno,1490.0
2016-01,Puerto Varas,Frutas,Durazno,1490.0
2016-01,Puerto Varas,Frutas,Durazno,1381.1666
2016-02,Puerto Varas,Frutas,Durazno,1122.0
2016-02,Puerto Varas,Frutas,Durazno,1268.25
2016-02,Puerto Varas,Frutas,Durazno,1372.8333
2016-03,Puerto Varas,Frutas,Durazno,1269.8333
2016-03,Puerto Varas,Frutas,Durazno,1308.1666
2016-04,Puerto Varas,Frutas,Durazno,1462.1060649831184
2016-05,Puerto Varas,Frutas,Durazno,1462.1060649831184
2016-06,Puerto Varas,Frutas,Durazno,1462.1060649831184
2016-07,Puerto Varas,Frutas,Durazno,1462.1060649831184
2016-08,Puerto Varas,Frutas,Durazno,1462.1060649831184
2016-09,Puerto Varas,Frutas,Durazno,1462.1060649831184
2016-10,Puerto Varas,Frutas,Durazno,1462.1060649831184
2016-11,Puerto Varas,Frutas,Durazno,2165.5
2016-12,Puerto Varas,Frutas,Durazno,1347.5
2016-12,Puerto Varas,Frutas,Durazno,1267.0
2017-01,Puerto Varas,Frutas,Durazno,1298.0
2017-01,Puerto Varas,Frutas,Durazno,1428.5
2017-01,Puerto Varas,Frutas,Durazno,2190.0
2017-02,Puerto Varas,Frutas,Durazno,1452.3333
2017-02,Puerto Varas,Frutas,Durazno,1465.0
2017-02,Puerto Varas,Frutas,Durazno,1522.0
2017-02,Puerto Varas,Frutas,Durazno,1594.5
2017-03,Puerto Varas,Frutas,Durazno,1444.5555
2017-03,Puerto Varas,Frutas,Durazno,1465.0
2017-04,Puerto Varas,Frutas,Durazno,1462.1060649831184
2017-05,Puerto Varas,Frutas,Durazno,1462.1060649831184
2017-06,Puerto Varas,Frutas,Durazno,1462.1060649831184
2017-07,Puerto Varas,Frutas,Durazno,1462.1060649831184
2017-08,Puerto Varas,Frutas,Durazno,1462.1060649831184
2017-09,Puerto Varas,Frutas,Durazno,1462.1060649831184
2017-10,Puerto Varas,Frutas,Durazno,1462.1060649831184
2017-11,Puerto Varas,Frutas,Durazno,2590.0
2017-12,Puerto Varas,Frutas,Durazno,1640.0
2018-01,Puerto Varas,Frutas,Durazno,1570.5
2018-01,Puerto Varas,Frutas,Durazno,1680.25
2018-01,Puerto Varas,Frutas,Durazno,1470.5
2018-01,Puerto Varas,Frutas,Durazno,1890.0
2018-01,Puerto Varas,Frutas,Durazno,1665.0
2018-02,Puerto Varas,Frutas,Durazno,1690.0
2018-02,Puerto Varas,Frutas,Durazno,1497.75
2018-02,Puerto Varas,Frutas,Durazno,1645.1666
2018-03,Puerto Varas,Frutas,Durazno,1565.0
2018-03,Puerto Varas,Frutas,Durazno,1523.3333
2018-04,Puerto Varas,Frutas,Durazno,1462.1060649831184
2018-05,Puerto Varas,Frutas,Durazno,1462.1060649831184
2018-06,Puerto Varas,Frutas,Durazno,1462.1060649831184
2014-08,Osorno,Frutas,Frambuesa,2114.74143682273
2014-09,Osorno,Frutas,Frambuesa,2114.74143682273
2014-10,Osorno,Frutas,Frambuesa,2114.74143682273
2014-11,Osorno,Frutas,Frambuesa,2114.74143682273
2014-12,Osorno,Frutas,Frambuesa,2114.74143682273
2015-01,Osorno,Frutas,Frambuesa,2114.74143682273
2015-02,Osorno,Frutas,Frambuesa,2114.74143682273
2015-03,Osorno,Frutas,Frambuesa,2114.74143682273
2015-04,Osorno,Frutas,Frambuesa,2114.74143682273
2015-05,Osorno,Frutas,Frambuesa,2114.74143682273
2015-06,Osorno,Frutas,Frambuesa,2114.74143682273
2015-07,Osorno,Frutas,Frambuesa,2114.74143682273
2015-08,Osorno,Frutas,Frambuesa,2114.74143682273
2015-09,Osorno,Frutas,Frambuesa,2114.74143682273
2015-10,Osorno,Frutas,Frambuesa,2114.74143682273
2015-11,Osorno,Frutas,Frambuesa,2114.74143682273
2015-12,Osorno,Frutas,Frambuesa,2114.74143682273
2016-01,Osorno,Frutas,Frambuesa,2114.74143682273
2016-02,Osorno,Frutas,Frambuesa,2114.74143682273
2016-03,Osorno,Frutas,Frambuesa,2114.74143682273
2016-04,Osorno,Frutas,Frambuesa,2114.74143682273
2016-05,Osorno,Frutas,Frambuesa,2114.74143682273
2016-06,Osorno,Frutas,Frambuesa,2114.74143682273
2016-07,Osorno,Frutas,Frambuesa,2114.74143682273
2016-08,Osorno,Frutas,Frambuesa,2114.74143682273
2016-09,Osorno,Frutas,Frambuesa,2114.74143682273
2016-10,Osorno,Frutas,Frambuesa,2114.74143682273
2016-11,Osorno,Frutas,Frambuesa,3000.0
2016-12,Osorno,Frutas,Frambuesa,1466.6666
2016-12,Osorno,Frutas,Frambuesa,1519.0
2017-01,Osorno,Frutas,Frambuesa,2250.0
2017-02,Osorno,Frutas,Frambuesa,2000.0
2017-03,Osorno,Frutas,Frambuesa,2114.74143682273
2017-04,Osorno,Frutas,Frambuesa,2114.74143682273
2017-05,Osorno,Frutas,Frambuesa,2114.74143682273
2017-06,Osorno,Frutas,Frambuesa,2114.74143682273
2017-07,Osorno,Frutas,Frambuesa,2114.74143682273
2017-08,Osorno,Frutas,Frambuesa,2114.74143682273
2017-09,Osorno,Frutas,Frambuesa,2114.74143682273
2017-10,Osorno,Frutas,Frambuesa,2114.74143682273
2017-11,Osorno,Frutas,Frambuesa,2114.74143682273
2017-12,Osorno,Frutas,Frambuesa,2114.74143682273
2018-01,Osorno,Frutas,Frambuesa,2500.0
2018-02,Osorno,Frutas,Frambuesa,2000.0
2018-03,Osorno,Frutas,Frambuesa,2250.0
2018-04,Osorno,Frutas,Frambuesa,2500.0
2018-05,Osorno,Frutas,Frambuesa,2114.74143682273
2018-06,Osorno,Frutas,Frambuesa,2114.74143682273
2014-08,Puerto Montt,Frutas,Frambuesa,2854.8757448295028
2014-09,Puerto Montt,Frutas,Frambuesa,2854.8757448295028
2014-10,Puerto Montt,Frutas,Frambuesa,2854.8757448295028
2014-11,Puerto Montt,Frutas,Frambuesa,2854.8757448295028
2014-12,Puerto Montt,Frutas,Frambuesa,2854.8757448295028
2015-01,Puerto Montt,Frutas,Frambuesa,2854.8757448295028
2015-02,Puerto Montt,Frutas,Frambuesa,2854.8757448295028
2015-03,Puerto Montt,Frutas,Frambuesa,2854.8757448295028
2015-04,Puerto Montt,Frutas,Frambuesa,2854.8757448295028
2015-05,Puerto Montt,Frutas,Frambuesa,2854.8757448295028
2015-06,Puerto Montt,Frutas,Frambuesa,2854.8757448295028
2015-07,Puerto Montt,Frutas,Frambuesa,2854.8757448295028
2015-08,Puerto Montt,Frutas,Frambuesa,2854.8757448295028
2015-09,Puerto Montt,Frutas,Frambuesa,2854.8757448295028
2015-10,Puerto Montt,Frutas,Frambuesa,2854.8757448295028
2015-11,Puerto Montt,Frutas,Frambuesa,2854.8757448295028
2015-12,Puerto Montt,Frutas,Frambuesa,2854.8757448295028
2016-01,Puerto Montt,Frutas,Frambuesa,2854.8757448295028
2016-02,Puerto Montt,Frutas,Frambuesa,2854.8757448295028
2016-03,Puerto Montt,Frutas,Frambuesa,2854.8757448295028
2016-04,Puerto Montt,Frutas,Frambuesa,2854.8757448295028
2016-05,Puerto Montt,Frutas,Frambuesa,2854.8757448295028
2016-06,Puerto Montt,Frutas,Frambuesa,2854.8757448295028
2016-07,Puerto Montt,Frutas,Frambuesa,2854.8757448295028
2016-08,Puerto Montt,Frutas,Frambuesa,2854.8757448295028
2016-09,Puerto Montt,Frutas,Frambuesa,2854.8757448295028
2016-10,Puerto Montt,Frutas,Frambuesa,2854.8757448295028
2016-11,Puerto Montt,Frutas,Frambuesa,2854.8757448295028
2016-12,Puerto Montt,Frutas,Frambuesa,2854.8757448295028
2017-01,Puerto Montt,Frutas,Frambuesa,2500.0
2017-02,Puerto Montt,Frutas,Frambuesa,2500.0
2017-03,Puerto Montt,Frutas,Frambuesa,2854.8757448295028
2017-04,Puerto Montt,Frutas,Frambuesa,2854.8757448295028
2017-05,Puerto Montt,Frutas,Frambuesa,2854.8757448295028
2017-06,Puerto Montt,Frutas,Frambuesa,2854.8757448295028
2017-07,Puerto Montt,Frutas,Frambuesa,2854.8757448295028
2017-08,Puerto Montt,Frutas,Frambuesa,2854.8757448295028
2017-09,Puerto Montt,Frutas,Frambuesa,2854.8757448295028
2017-10,Puerto Montt,Frutas,Frambuesa,2854.8757448295028
2017-11,Puerto Montt,Frutas,Frambuesa,2854.8757448295028
2017-12,Puerto Montt,Frutas,Frambuesa,2854.8757448295028
2018-01,Puerto Montt,Frutas,Frambuesa,3000.0
2018-02,Puerto Montt,Frutas,Frambuesa,3500.0
2018-03,Puerto Montt,Frutas,Frambuesa,2750.0
2018-04,Puerto Montt,Frutas,Frambuesa,3000.0
2018-05,Puerto Montt,Frutas,Frambuesa,2854.8757448295028
2018-06,Puerto Montt,Frutas,Frambuesa,2854.8757448295028
2014-08,Frutillar,Frutas,Frutilla,4115.846841266585
2014-09,Frutillar,Frutas,Frutilla,4115.846841266585
2014-10,Frutillar,Frutas,Frutilla,4115.846841266585
2014-11,Frutillar,Frutas,Frutilla,4115.846841266585
2014-12,Frutillar,Frutas,Frutilla,4115.846841266585
2015-01,Frutillar,Frutas,Frutilla,4115.846841266585
2015-02,Frutillar,Frutas,Frutilla,4115.846841266585
2015-03,Frutillar,Frutas,Frutilla,4115.846841266585
2015-04,Frutillar,Frutas,Frutilla,4115.846841266585
2015-05,Frutillar,Frutas,Frutilla,4115.846841266585
2015-06,Frutillar,Frutas,Frutilla,4115.846841266585
2015-07,Frutillar,Frutas,Frutilla,4115.846841266585
2015-08,Frutillar,Frutas,Frutilla,4115.846841266585
2015-09,Frutillar,Frutas,Frutilla,4115.846841266585
2015-10,Frutillar,Frutas,Frutilla,4115.846841266585
2015-11,Frutillar,Frutas,Frutilla,4115.846841266585
2015-12,Frutillar,Frutas,Frutilla,4115.846841266585
2016-01,Frutillar,Frutas,Frutilla,4115.846841266585
2016-02,Frutillar,Frutas,Frutilla,4115.846841266585
2016-03,Frutillar,Frutas,Frutilla,4115.846841266585
2016-04,Frutillar,Frutas,Frutilla,4115.846841266585
2016-05,Frutillar,Frutas,Frutilla,4115.846841266585
2016-06,Frutillar,Frutas,Frutilla,4115.846841266585
2016-07,Frutillar,Frutas,Frutilla,4115.846841266585
2016-08,Frutillar,Frutas,Frutilla,4115.846841266585
2016-09,Frutillar,Frutas,Frutilla,4115.846841266585
2016-10,Frutillar,Frutas,Frutilla,5980.0
2016-11,Frutillar,Frutas,Frutilla,5596.0
2016-12,Frutillar,Frutas,Frutilla,3529.0
2017-01,Frutillar,Frutas,Frutilla,4115.846841266585
2017-02,Frutillar,Frutas,Frutilla,4115.846841266585
2017-03,Frutillar,Frutas,Frutilla,4115.846841266585
2017-04,Frutillar,Frutas,Frutilla,4115.846841266585
2017-05,Frutillar,Frutas,Frutilla,4115.846841266585
2017-06,Frutillar,Frutas,Frutilla,4115.846841266585
2017-07,Frutillar,Frutas,Frutilla,4115.846841266585
2017-08,Frutillar,Frutas,Frutilla,4115.846841266585
2017-09,Frutillar,Frutas,Frutilla,4115.846841266585
2017-10,Frutillar,Frutas,Frutilla,4115.846841266585
2017-11,Frutillar,Frutas,Frutilla,2430.0
2017-12,Frutillar,Frutas,Frutilla,4115.846841266585
2018-01,Frutillar,Frutas,Frutilla,4115.846841266585
2018-02,Frutillar,Frutas,Frutilla,4115.846841266585
2018-03,Frutillar,Frutas,Frutilla,4115.846841266585
2018-04,Frutillar,Frutas,Frutilla,4115.846841266585
2018-05,Frutillar,Frutas,Frutilla,4115.846841266585
2018-06,Frutillar,Frutas,Frutilla,4115.846841266585
2014-08,Osorno,Frutas,Frutilla,2100.593032834837
2014-09,Osorno,Frutas,Frutilla,2100.593032834837
2014-10,Osorno,Frutas,Frutilla,1900.0
2014-11,Osorno,Frutas,Frutilla,1850.0
2014-12,Osorno,Frutas,Frutilla,1800.0
2014-12,Osorno,Frutas,Frutilla,1450.0
2014-12,Osorno,Frutas,Frutilla,1290.0
2015-01,Osorno,Frutas,Frutilla,1900.0
2015-01,Osorno,Frutas,Frutilla,1650.0
2015-02,Osorno,Frutas,Frutilla,2000.0
2015-03,Osorno,Frutas,Frutilla,2100.593032834837
2015-04,Osorno,Frutas,Frutilla,2100.593032834837
2015-05,Osorno,Frutas,Frutilla,2100.593032834837
2015-06,Osorno,Frutas,Frutilla,2100.593032834837
2015-07,Osorno,Frutas,Frutilla,2100.593032834837
2015-08,Osorno,Frutas,Frutilla,2100.593032834837
2015-09,Osorno,Frutas,Frutilla,2100.593032834837
2015-10,Osorno,Frutas,Frutilla,2250.0
2015-10,Osorno,Frutas,Frutilla,2000.0
2015-11,Osorno,Frutas,Frutilla,2475.0
2015-11,Osorno,Frutas,Frutilla,2050.0
2015-12,Osorno,Frutas,Frutilla,2350.0
2015-12,Osorno,Frutas,Frutilla,1860.0
2016-01,Osorno,Frutas,Frutilla,2100.593032834837
2016-02,Osorno,Frutas,Frutilla,2500.0
2016-02,Osorno,Frutas,Frutilla,1825.0
2016-03,Osorno,Frutas,Frutilla,1650.0
2016-04,Osorno,Frutas,Frutilla,2100.593032834837
2016-05,Osorno,Frutas,Frutilla,2100.593032834837
2016-06,Osorno,Frutas,Frutilla,2100.593032834837
2016-07,Osorno,Frutas,Frutilla,2100.593032834837
2016-08,Osorno,Frutas,Frutilla,2100.593032834837
2016-09,Osorno,Frutas,Frutilla,2100.593032834837
2016-10,Osorno,Frutas,Frutilla,1950.0
2016-10,Osorno,Frutas,Frutilla,4780.0
2016-11,Osorno,Frutas,Frutilla,2000.0
2016-11,Osorno,Frutas,Frutilla,1500.0
2016-11,Osorno,Frutas,Frutilla,5780.0
2016-12,Osorno,Frutas,Frutilla,1450.0
2016-12,Osorno,Frutas,Frutilla,3509.3333
2017-01,Osorno,Frutas,Frutilla,2000.0
2017-01,Osorno,Frutas,Frutilla,4380.0
2017-02,Osorno,Frutas,Frutilla,2000.0
2017-03,Osorno,Frutas,Frutilla,2000.0
2017-04,Osorno,Frutas,Frutilla,2000.0
2017-05,Osorno,Frutas,Frutilla,2250.0
2017-06,Osorno,Frutas,Frutilla,2100.593032834837
2017-07,Osorno,Frutas,Frutilla,2100.593032834837
2017-08,Osorno,Frutas,Frutilla,2100.593032834837
2017-09,Osorno,Frutas,Frutilla,2100.593032834837
2017-10,Osorno,Frutas,Frutilla,3000.0
2017-11,Osorno,Frutas,Frutilla,2033.3333
2017-11,Osorno,Frutas,Frutilla,1490.0
2017-12,Osorno,Frutas,Frutilla,1500.0
2018-01,Osorno,Frutas,Frutilla,2000.0
2018-02,Osorno,Frutas,Frutilla,2000.0
2018-03,Osorno,Frutas,Frutilla,2000.0
2018-04,Osorno,Frutas,Frutilla,2250.0
2018-05,Osorno,Frutas,Frutilla,2100.593032834837
2018-06,Osorno,Frutas,Frutilla,2100.593032834837
2014-08,Puerto Montt,Frutas,Frutilla,2177.012861600698
2014-09,Puerto Montt,Frutas,Frutilla,2177.012861600698
2014-10,Puerto Montt,Frutas,Frutilla,2100.0
2014-11,Puerto Montt,Frutas,Frutilla,1950.0
2014-11,Puerto Montt,Frutas,Frutilla,1400.0
2014-12,Puerto Montt,Frutas,Frutilla,1810.0
2014-12,Puerto Montt,Frutas,Frutilla,1487.5
2014-12,Puerto Montt,Frutas,Frutilla,2695.0
2015-01,Puerto Montt,Frutas,Frutilla,2387.5
2015-01,Puerto Montt,Frutas,Frutilla,2100.0
2015-02,Puerto Montt,Frutas,Frutilla,1500.0
2015-03,Puerto Montt,Frutas,Frutilla,2177.012861600698
2015-04,Puerto Montt,Frutas,Frutilla,2177.012861600698
2015-05,Puerto Montt,Frutas,Frutilla,2177.012861600698
2015-06,Puerto Montt,Frutas,Frutilla,2177.012861600698
2015-07,Puerto Montt,Frutas,Frutilla,2177.012861600698
2015-08,Puerto Montt,Frutas,Frutilla,2177.012861600698
2015-09,Puerto Montt,Frutas,Frutilla,2177.012861600698
2015-10,Puerto Montt,Frutas,Frutilla,2483.3333
2015-10,Puerto Montt,Frutas,Frutilla,2100.0
2015-11,Puerto Montt,Frutas,Frutilla,2287.5
2015-11,Puerto Montt,Frutas,Frutilla,1850.0
2015-12,Puerto Montt,Frutas,Frutilla,2400.0
2015-12,Puerto Montt,Frutas,Frutilla,1916.6666
2015-12,Puerto Montt,Frutas,Frutilla,1990.0
2016-01,Puerto Montt,Frutas,Frutilla,1500.0
2016-01,Puerto Montt,Frutas,Frutilla,480.0
2016-02,Puerto Montt,Frutas,Frutilla,1933.3333
2016-03,Puerto Montt,Frutas,Frutilla,2177.012861600698
2016-04,Puerto Montt,Frutas,Frutilla,2177.012861600698
2016-05,Puerto Montt,Frutas,Frutilla,2177.012861600698
2016-06,Puerto Montt,Frutas,Frutilla,2177.012861600698
2016-07,Puerto Montt,Frutas,Frutilla,2177.012861600698
2016-08,Puerto Montt,Frutas,Frutilla,2177.012861600698
2016-09,Puerto Montt,Frutas,Frutilla,2177.012861600698
2016-10,Puerto Montt,Frutas,Frutilla,2383.3333
2016-10,Puerto Montt,Frutas,Frutilla,6490.0
2016-11,Puerto Montt,Frutas,Frutilla,2210.0
2016-11,Puerto Montt,Frutas,Frutilla,5989.0
2016-12,Puerto Montt,Frutas,Frutilla,2275.0
2017-01,Puerto Montt,Frutas,Frutilla,1770.8333
2017-01,Puerto Montt,Frutas,Frutilla,4780.0
2017-02,Puerto Montt,Frutas,Frutilla,2083.3333
2017-03,Puerto Montt,Frutas,Frutilla,2163.3333
2017-04,Puerto Montt,Frutas,Frutilla,2250.0
