Calidad,Mes/Año,Momento,Precio máximo,Precio mínimo,Precio promedio,Procedencia,Producto,Sector,Tipo,Tipo punto monitoreo,Unidad,Variedad
Primera,05/2015,2015-05,715,619,651.0,,Kiwi,Frutillar,Frutas,Supermercado,$/kilo,Hayward
1a amarillo,05/2015,2015-05,1599,1039,1225.6666,,Limón,Frutillar,Frutas,Supermercado,$/kilo,Sin especificar
1a plateado,05/2015,2015-05,1279,1279,1279.0,,Limón,Frutillar,Frutas,Supermercado,$/kilo,Sin especificar
Primera,05/2015,2015-05,1298,1298,1298.0,,Mandarina,Frutillar,Frutas,Supermercado,$/kilo,Clemenuless
Primera,05/2015,2015-05,818,728,758.0,,Manzana,Frutillar,Frutas,Supermercado,$/kilo,Fuji royal
Primera,05/2015,2015-05,649,578,613.5,,Manzana,Frutillar,Frutas,Supermercado,$/kilo,Granny Smith
Primera,05/2015,2015-05,825,519,723.0,,Manzana,Frutillar,Frutas,Supermercado,$/kilo,Royal Gala
Segunda,05/2015,2015-05,519,519,519.0,,Manzana,Frutillar,Frutas,Supermercado,$/kilo,Royal Gala
Primera,05/2015,2015-05,1450,899,1174.5,,Naranja,Frutillar,Frutas,Supermercado,$/kilo,Valencia
Primera,05/2015,2015-05,4388,3998,4128.0,,Palta,Frutillar,Frutas,Supermercado,$/kilo,Hass
Segunda,05/2015,2015-05,3998,3998,3998.0,,Palta,Frutillar,Frutas,Supermercado,$/kilo,Hass
Primera,05/2015,2015-05,789,789,789.0,,Pera,Frutillar,Frutas,Supermercado,$/kilo,Packham's Triumph
Segunda,05/2015,2015-05,578,578,578.0,,Plátano,Frutillar,Frutas,Supermercado,$/kilo,Sin especificar
Primera,05/2015,2015-05,1045,1045,1045.0,,Uva,Frutillar,Frutas,Supermercado,$/kilo,Red Globe
Primera,05/2015,2015-05,1190,890,1040.0,,Kiwi,Llanquihue,Frutas,Supermercado,$/kilo,Hayward
1a amarillo,05/2015,2015-05,1990,1490,1740.0,,Limón,Llanquihue,Frutas,Supermercado,$/kilo,Sin especificar
1a plateado,05/2015,2015-05,1999,990,1594.5,,Limón,Llanquihue,Frutas,Supermercado,$/kilo,Sin especificar
2a plateado,05/2015,2015-05,990,990,990.0,,Limón,Llanquihue,Frutas,Supermercado,$/kilo,Sin especificar
Primera,05/2015,2015-05,1299,790,1069.5,,Manzana,Llanquihue,Frutas,Supermercado,$/kilo,Fuji royal
Primera,05/2015,2015-05,1299,1299,1299.0,,Manzana,Llanquihue,Frutas,Supermercado,$/kilo,Granny Smith
Primera,05/2015,2015-05,1299,1199,1249.0,,Manzana,Llanquihue,Frutas,Supermercado,$/kilo,Royal Gala
Primera,05/2015,2015-05,999,999,999.0,,Naranja,Llanquihue,Frutas,Supermercado,$/kilo,Valencia
Primera,05/2015,2015-05,3890,3659,3809.5,,Palta,Llanquihue,Frutas,Supermercado,$/kilo,Hass
Primera,05/2015,2015-05,1259,1259,1259.0,,Pera,Llanquihue,Frutas,Supermercado,$/kilo,Packham's Triumph
Primera,05/2015,2015-05,799,799,799.0,,Plátano,Llanquihue,Frutas,Supermercado,$/kilo,Sin especificar
Primera,05/2015,2015-05,2599,599,1105.433,,Kiwi,Osorno,Frutas,Supermercado,$/kilo,Hayward
Segunda,05/2015,2015-05,1190,599,894.5,,Kiwi,Osorno,Frutas,Supermercado,$/kilo,Hayward
1a plateado,05/2015,2015-05,2290,990,1718.0187,,Limón,Osorno,Frutas,Supermercado,$/kilo,Sin especificar
2a amarillo,05/2015,2015-05,1290,1290,1290.0,,Limón,Osorno,Frutas,Supermercado,$/kilo,Sin especificar
2a plateado,05/2015,2015-05,1790,990,1360.5833,,Limón,Osorno,Frutas,Supermercado,$/kilo,Sin especificar
Primera,05/2015,2015-05,2190,990,1740.0,,Mandarina,Osorno,Frutas,Supermercado,$/kilo,Clemenuless
Primera,05/2015,2015-05,2390,1390,2065.375,,Mango,Osorno,Frutas,Supermercado,$/kilo,Sin especificar
Primera,05/2015,2015-05,1339,699,1111.0117,,Manzana,Osorno,Frutas,Supermercado,$/kilo,Fuji royal
Segunda,05/2015,2015-05,790,790,790.0,,Manzana,Osorno,Frutas,Supermercado,$/kilo,Fuji royal
Primera,05/2015,2015-05,1299,499,1067.7444,,Manzana,Osorno,Frutas,Supermercado,$/kilo,Granny Smith
Segunda,05/2015,2015-05,499,499,499.0,,Manzana,Osorno,Frutas,Supermercado,$/kilo,Granny Smith
Primera,05/2015,2015-05,1249,399,1013.186,,Manzana,Osorno,Frutas,Supermercado,$/kilo,Royal Gala
Segunda,05/2015,2015-05,790,499,644.5,,Manzana,Osorno,Frutas,Supermercado,$/kilo,Royal Gala
Primera,05/2015,2015-05,999,790,949.425,,Naranja,Osorno,Frutas,Supermercado,$/kilo,Valencia
Segunda,05/2015,2015-05,890,890,890.0,,Naranja,Osorno,Frutas,Supermercado,$/kilo,Valencia
Primera,05/2015,2015-05,3890,2890,3589.9166,,Palta,Osorno,Frutas,Supermercado,$/kilo,Hass
Segunda,05/2015,2015-05,3699,2690,3316.391,,Palta,Osorno,Frutas,Supermercado,$/kilo,Hass
Primera,05/2015,2015-05,3090,1990,2667.7916,,Palta,Osorno,Frutas,Supermercado,$/kilo,Negra de La Cruz
Segunda,05/2015,2015-05,2990,2990,2990.0,,Palta,Osorno,Frutas,Supermercado,$/kilo,Negra de La Cruz
Primera,05/2015,2015-05,1259,690,1027.0666,,Pera,Osorno,Frutas,Supermercado,$/kilo,Packham's Triumph
Segunda,05/2015,2015-05,699,699,699.0,,Pera,Osorno,Frutas,Supermercado,$/kilo,Packham's Triumph
Primera,05/2015,2015-05,1299,690,1080.3541,,Pera,Osorno,Frutas,Supermercado,$/kilo,Winter Nelis
Segunda,05/2015,2015-05,499,499,499.0,,Pera,Osorno,Frutas,Supermercado,$/kilo,Winter Nelis
Primera,05/2015,2015-05,799,599,757.6071,,Plátano,Osorno,Frutas,Supermercado,$/kilo,Sin especificar
Segunda,05/2015,2015-05,399,399,399.0,,Plátano,Osorno,Frutas,Supermercado,$/kilo,Sin especificar
Primera,05/2015,2015-05,1899,690,1068.5,,Uva,Osorno,Frutas,Supermercado,$/kilo,Red Globe
Primera,05/2015,2015-05,2380,1999,2142.0833,,Uva,Osorno,Frutas,Supermercado,$/kilo,Sultanina
Primera,05/2015,2015-05,1290,790,1062.1458,,Kiwi,Puerto Montt,Frutas,Supermercado,$/kilo,Hayward
Segunda,05/2015,2015-05,1190,1190,1190.0,,Kiwi,Puerto Montt,Frutas,Supermercado,$/kilo,Hayward
1a plateado,05/2015,2015-05,2199,990,1486.8166,,Limón,Puerto Montt,Frutas,Supermercado,$/kilo,Sin especificar
2a plateado,05/2015,2015-05,1399,990,1229.75,,Limón,Puerto Montt,Frutas,Supermercado,$/kilo,Sin especificar
Primera,05/2015,2015-05,2196,1690,2006.0,,Mandarina,Puerto Montt,Frutas,Supermercado,$/kilo,Clemenuless
Primera,05/2015,2015-05,2390,1790,2099.0833,,Mango,Puerto Montt,Frutas,Supermercado,$/kilo,Sin especificar
Primera,05/2015,2015-05,1339,790,1117.8,,Manzana,Puerto Montt,Frutas,Supermercado,$/kilo,Fuji royal
Segunda,05/2015,2015-05,890,790,840.0,,Manzana,Puerto Montt,Frutas,Supermercado,$/kilo,Fuji royal
Primera,05/2015,2015-05,1299,590,1035.7125,,Manzana,Puerto Montt,Frutas,Supermercado,$/kilo,Granny Smith
Segunda,05/2015,2015-05,990,990,990.0,,Manzana,Puerto Montt,Frutas,Supermercado,$/kilo,Granny Smith
Primera,05/2015,2015-05,1299,690,1037.0166,,Manzana,Puerto Montt,Frutas,Supermercado,$/kilo,Royal Gala
Segunda,05/2015,2015-05,690,690,690.0,,Manzana,Puerto Montt,Frutas,Supermercado,$/kilo,Royal Gala
Primera,05/2015,2015-05,1099,829,979.6458,,Naranja,Puerto Montt,Frutas,Supermercado,$/kilo,Valencia
Primera,05/2015,2015-05,3859,2990,3555.6083,,Palta,Puerto Montt,Frutas,Supermercado,$/kilo,Hass
Segunda,05/2015,2015-05,3699,1990,3322.0,,Palta,Puerto Montt,Frutas,Supermercado,$/kilo,Hass
Primera,05/2015,2015-05,3090,2190,2823.3333,,Palta,Puerto Montt,Frutas,Supermercado,$/kilo,Negra de La Cruz
Segunda,05/2015,2015-05,2699,2699,2699.0,,Palta,Puerto Montt,Frutas,Supermercado,$/kilo,Negra de La Cruz
Primera,05/2015,2015-05,1259,690,1037.7416,,Pera,Puerto Montt,Frutas,Supermercado,$/kilo,Packham's Triumph
Primera,05/2015,2015-05,1299,890,1131.2291,,Pera,Puerto Montt,Frutas,Supermercado,$/kilo,Winter Nelis
Primera,05/2015,2015-05,990,699,784.2499,,Plátano,Puerto Montt,Frutas,Supermercado,$/kilo,Sin especificar
Primera,05/2015,2015-05,1899,790,1101.0,,Uva,Puerto Montt,Frutas,Supermercado,$/kilo,Red Globe
Primera,05/2015,2015-05,1920,990,1256.25,,Kiwi,Puerto Varas,Frutas,Supermercado,$/kilo,Hayward
Segunda,05/2015,2015-05,990,990,990.0,,Kiwi,Puerto Varas,Frutas,Supermercado,$/kilo,Hayward
1a plateado,05/2015,2015-05,1890,1097,1400.625,,Limón,Puerto Varas,Frutas,Supermercado,$/kilo,Sin especificar
2a plateado,05/2015,2015-05,1890,1290,1541.5,,Limón,Puerto Varas,Frutas,Supermercado,$/kilo,Sin especificar
Primera,05/2015,2015-05,1999,1699,1945.25,,Mandarina,Puerto Varas,Frutas,Supermercado,$/kilo,Clemenuless
Primera,05/2015,2015-05,2190,1450,1763.5,,Mango,Puerto Varas,Frutas,Supermercado,$/kilo,Sin especificar
Primera,05/2015,2015-05,1299,848,1090.4166,,Manzana,Puerto Varas,Frutas,Supermercado,$/kilo,Fuji royal
Primera,05/2015,2015-05,990,502,876.2916,,Manzana,Puerto Varas,Frutas,Supermercado,$/kilo,Granny Smith
Primera,05/2015,2015-05,1090,849,920.5416,,Manzana,Puerto Varas,Frutas,Supermercado,$/kilo,Royal Gala
Segunda,05/2015,2015-05,899,899,899.0,,Manzana,Puerto Varas,Frutas,Supermercado,$/kilo,Royal Gala
Primera,05/2015,2015-05,1369,705,991.6666,,Naranja,Puerto Varas,Frutas,Supermercado,$/kilo,Valencia
Segunda,05/2015,2015-05,705,705,705.0,,Naranja,Puerto Varas,Frutas,Supermercado,$/kilo,Valencia
Primera,05/2015,2015-05,4799,2889,3572.0416,,Palta,Puerto Varas,Frutas,Supermercado,$/kilo,Hass
Segunda,05/2015,2015-05,3390,2804,2992.0,,Palta,Puerto Varas,Frutas,Supermercado,$/kilo,Hass
Primera,05/2015,2015-05,3090,3090,3090.0,,Palta,Puerto Varas,Frutas,Supermercado,$/kilo,Negra de La Cruz
Segunda,05/2015,2015-05,2990,2990,2990.0,,Palta,Puerto Varas,Frutas,Supermercado,$/kilo,Negra de La Cruz
Primera,05/2015,2015-05,1199,842,990.9166,,Pera,Puerto Varas,Frutas,Supermercado,$/kilo,Packham's Triumph
Primera,05/2015,2015-05,1019,890,928.1666,,Pera,Puerto Varas,Frutas,Supermercado,$/kilo,Winter Nelis
Primera,05/2015,2015-05,1104,577,841.9583,,Plátano,Puerto Varas,Frutas,Supermercado,$/kilo,Sin especificar
Primera,05/2015,2015-05,1499,1490,1492.25,,Uva,Puerto Varas,Frutas,Supermercado,$/kilo,Red Globe
Primera,05/2015,2015-05,2190,2190,2190.0,,Uva,Puerto Varas,Frutas,Supermercado,$/kilo,Sultanina
Primera,06/2015,2015-06,1250,590,948.3333,,Kiwi,Osorno,Frutas,Feria libre,$/kilo,Hayward
Segunda,06/2015,2015-06,1000,550,775.0,,Kiwi,Osorno,Frutas,Feria libre,$/kilo,Hayward
1a plateado,06/2015,2015-06,1400,1000,1241.6666,,Limón,Osorno,Frutas,Feria libre,$/kilo,Sin especificar
2a amarillo,06/2015,2015-06,1200,800,1000.0,,Limón,Osorno,Frutas,Feria libre,$/kilo,Sin especificar
2a plateado,06/2015,2015-06,1200,800,975.0,,Limón,Osorno,Frutas,Feria libre,$/kilo,Sin especificar
Primera,06/2015,2015-06,900,590,780.0,,Manzana,Osorno,Frutas,Feria libre,$/kilo,Fuji royal
Segunda,06/2015,2015-06,800,750,775.0,,Manzana,Osorno,Frutas,Feria libre,$/kilo,Fuji royal
Primera,06/2015,2015-06,800,500,681.25,,Manzana,Osorno,Frutas,Feria libre,$/kilo,Granny Smith
Segunda,06/2015,2015-06,700,395,546.875,,Manzana,Osorno,Frutas,Feria libre,$/kilo,Granny Smith
Primera,06/2015,2015-06,800,500,681.25,,Manzana,Osorno,Frutas,Feria libre,$/kilo,Royal Gala
Segunda,06/2015,2015-06,700,495,582.5,,Manzana,Osorno,Frutas,Feria libre,$/kilo,Royal Gala
Primera,06/2015,2015-06,850,800,825.0,,Naranja,Osorno,Frutas,Feria libre,$/kilo,Fukumoto
Segunda,06/2015,2015-06,1000,690,821.6666,,Naranja,Osorno,Frutas,Feria libre,$/kilo,Fukumoto
Primera,06/2015,2015-06,1000,1000,1000.0,,Naranja,Osorno,Frutas,Feria libre,$/kilo,New Hall
Primera,06/2015,2015-06,4200,3500,3875.0,,Palta,Osorno,Frutas,Feria libre,$/kilo,Hass
Segunda,06/2015,2015-06,4800,3500,3916.6666,,Palta,Osorno,Frutas,Feria libre,$/kilo,Hass
Primera,06/2015,2015-06,2700,2500,2600.0,,Palta,Osorno,Frutas,Feria libre,$/kilo,Negra de La Cruz
Segunda,06/2015,2015-06,2400,1590,2081.6666,,Palta,Osorno,Frutas,Feria libre,$/kilo,Negra de La Cruz
Primera,06/2015,2015-06,1000,650,816.6666,,Pera,Osorno,Frutas,Feria libre,$/kilo,Packham's Triumph
Segunda,06/2015,2015-06,750,600,675.0,,Pera,Osorno,Frutas,Feria libre,$/kilo,Packham's Triumph
Primera,06/2015,2015-06,800,750,775.0,,Pera,Osorno,Frutas,Feria libre,$/kilo,Winter Nelis
Segunda,06/2015,2015-06,750,750,750.0,,Pera,Osorno,Frutas,Feria libre,$/kilo,Winter Nelis
Primera,06/2015,2015-06,800,550,666.6666,,Plátano,Osorno,Frutas,Feria libre,$/kilo,Sin especificar
Segunda,06/2015,2015-06,700,400,572.5,,Plátano,Osorno,Frutas,Feria libre,$/kilo,Sin especificar
Primera,06/2015,2015-06,900,850,875.0,,Uva,Osorno,Frutas,Feria libre,$/kilo,Red Globe
Segunda,06/2015,2015-06,1000,1000,1000.0,,Uva,Osorno,Frutas,Feria libre,$/kilo,Red Globe
Primera,06/2015,2015-06,1400,800,1037.5,,Kiwi,Puerto Montt,Frutas,Feria libre,$/kilo,Hayward
Segunda,06/2015,2015-06,1000,500,743.75,,Kiwi,Puerto Montt,Frutas,Feria libre,$/kilo,Hayward
1a amarillo,06/2015,2015-06,1200,500,850.0,,Limón,Puerto Montt,Frutas,Feria libre,$/kilo,Sin especificar
1a plateado,06/2015,2015-06,1200,500,850.0,,Limón,Puerto Montt,Frutas,Feria libre,$/kilo,Sin especificar
2a amarillo,06/2015,2015-06,1000,1000,1000.0,,Limón,Puerto Montt,Frutas,Feria libre,$/kilo,Sin especificar
2a plateado,06/2015,2015-06,1200,1000,1100.0,,Limón,Puerto Montt,Frutas,Feria libre,$/kilo,Sin especificar
Primera,06/2015,2015-06,1800,1500,1575.0,,Mandarina,Puerto Montt,Frutas,Feria libre,$/kilo,Clemenuless
Primera,06/2015,2015-06,900,800,856.25,,Manzana,Puerto Montt,Frutas,Feria libre,$/kilo,Fuji royal
Segunda,06/2015,2015-06,700,600,637.5,,Manzana,Puerto Montt,Frutas,Feria libre,$/kilo,Fuji royal
Primera,06/2015,2015-06,800,600,712.5,,Manzana,Puerto Montt,Frutas,Feria libre,$/kilo,Granny Smith
Segunda,06/2015,2015-06,600,500,541.6666,,Manzana,Puerto Montt,Frutas,Feria libre,$/kilo,Granny Smith
Primera,06/2015,2015-06,800,600,708.3333,,Manzana,Puerto Montt,Frutas,Feria libre,$/kilo,Royal Gala
Segunda,06/2015,2015-06,700,500,583.3333,,Manzana,Puerto Montt,Frutas,Feria libre,$/kilo,Royal Gala
Primera,06/2015,2015-06,1000,900,950.0,,Naranja,Puerto Montt,Frutas,Feria libre,$/kilo,Fukumoto
Segunda,06/2015,2015-06,1200,1000,1100.0,,Naranja,Puerto Montt,Frutas,Feria libre,$/kilo,Fukumoto
Primera,06/2015,2015-06,1000,900,950.0,,Naranja,Puerto Montt,Frutas,Feria libre,$/kilo,New Hall
Primera,06/2015,2015-06,4800,3800,4316.6666,,Palta,Puerto Montt,Frutas,Feria libre,$/kilo,Hass
Segunda,06/2015,2015-06,4800,3400,3987.5,,Palta,Puerto Montt,Frutas,Feria libre,$/kilo,Hass
Primera,06/2015,2015-06,3000,2500,2737.5,,Palta,Puerto Montt,Frutas,Feria libre,$/kilo,Negra de La Cruz
Segunda,06/2015,2015-06,2400,1500,1950.0,,Palta,Puerto Montt,Frutas,Feria libre,$/kilo,Negra de La Cruz
Primera,06/2015,2015-06,1200,1000,1066.6666,,Pera,Puerto Montt,Frutas,Feria libre,$/kilo,Packham's Triumph
Segunda,06/2015,2015-06,1000,750,831.25,,Pera,Puerto Montt,Frutas,Feria libre,$/kilo,Packham's Triumph
Primera,06/2015,2015-06,1200,1000,1050.0,,Pera,Puerto Montt,Frutas,Feria libre,$/kilo,Winter Nelis
Segunda,06/2015,2015-06,1200,700,881.25,,Pera,Puerto Montt,Frutas,Feria libre,$/kilo,Winter Nelis
Primera,06/2015,2015-06,800,500,641.6666,,Plátano,Puerto Montt,Frutas,Feria libre,$/kilo,Sin especificar
Segunda,06/2015,2015-06,800,400,575.0,,Plátano,Puerto Montt,Frutas,Feria libre,$/kilo,Sin especificar
Primera,06/2015,2015-06,1300,1100,1200.0,,Uva,Puerto Montt,Frutas,Feria libre,$/kilo,Red Globe
Segunda,06/2015,2015-06,1000,900,966.6666,,Uva,Puerto Montt,Frutas,Feria libre,$/kilo,Red Globe
Primera,06/2015,2015-06,585,585,585.0,,Kiwi,Frutillar,Frutas,Supermercado,$/kilo,Hayward
Segunda,06/2015,2015-06,585,585,585.0,,Kiwi,Frutillar,Frutas,Supermercado,$/kilo,Hayward
1a amarillo,06/2015,2015-06,895,895,895.0,,Limón,Frutillar,Frutas,Supermercado,$/kilo,Sin especificar
1a plateado,06/2015,2015-06,895,895,895.0,,Limón,Frutillar,Frutas,Supermercado,$/kilo,Sin especificar
2a amarillo,06/2015,2015-06,715,715,715.0,,Limón,Frutillar,Frutas,Supermercado,$/kilo,Sin especificar
2a plateado,06/2015,2015-06,779,779,779.0,,Limón,Frutillar,Frutas,Supermercado,$/kilo,Sin especificar
Primera,06/2015,2015-06,1298,1298,1298.0,,Mandarina,Frutillar,Frutas,Supermercado,$/kilo,Clemenuless
Segunda,06/2015,2015-06,1298,1298,1298.0,,Mandarina,Frutillar,Frutas,Supermercado,$/kilo,Clemenuless
Primera,06/2015,2015-06,548,499,523.5,,Manzana,Frutillar,Frutas,Supermercado,$/kilo,Fuji royal
Segunda,06/2015,2015-06,499,499,499.0,,Manzana,Frutillar,Frutas,Supermercado,$/kilo,Fuji royal
Primera,06/2015,2015-06,649,649,649.0,,Manzana,Frutillar,Frutas,Supermercado,$/kilo,Granny Smith
Segunda,06/2015,2015-06,649,649,649.0,,Manzana,Frutillar,Frutas,Supermercado,$/kilo,Granny Smith
Primera,06/2015,2015-06,519,519,519.0,,Manzana,Frutillar,Frutas,Supermercado,$/kilo,Royal Gala
Primera,06/2015,2015-06,799,799,799.0,,Naranja,Frutillar,Frutas,Supermercado,$/kilo,Fukumoto
Primera,06/2015,2015-06,899,799,824.0,,Naranja,Frutillar,Frutas,Supermercado,$/kilo,New Hall
Primera,06/2015,2015-06,3538,3538,3538.0,,Palta,Frutillar,Frutas,Supermercado,$/kilo,Hass
Primera,06/2015,2015-06,898,898,898.0,,Pera,Frutillar,Frutas,Supermercado,$/kilo,Packham's Triumph
Primera,06/2015,2015-06,578,578,578.0,,Plátano,Frutillar,Frutas,Supermercado,$/kilo,Sin especificar
Primera,06/2015,2015-06,858,858,858.0,,Uva,Frutillar,Frutas,Supermercado,$/kilo,Red Globe
Primera,06/2015,2015-06,1190,1190,1190.0,,Kiwi,Llanquihue,Frutas,Supermercado,$/kilo,Hayward
1a plateado,06/2015,2015-06,1990,940,1443.0,,Limón,Llanquihue,Frutas,Supermercado,$/kilo,Sin especificar
2a plateado,06/2015,2015-06,940,940,940.0,,Limón,Llanquihue,Frutas,Supermercado,$/kilo,Sin especificar
Primera,06/2015,2015-06,2299,2190,2262.6666,,Mandarina,Llanquihue,Frutas,Supermercado,$/kilo,Clemenuless
Segunda,06/2015,2015-06,2190,2190,2190.0,,Mandarina,Llanquihue,Frutas,Supermercado,$/kilo,Clemenuless
Primera,06/2015,2015-06,899,739,791.75,,Manzana,Llanquihue,Frutas,Supermercado,$/kilo,Fuji royal
Primera,06/2015,2015-06,1299,899,999.0,,Manzana,Llanquihue,Frutas,Supermercado,$/kilo,Granny Smith
Primera,06/2015,2015-06,899,790,826.3333,,Manzana,Llanquihue,Frutas,Supermercado,$/kilo,Royal Gala
Primera,06/2015,2015-06,999,990,994.5,,Naranja,Llanquihue,Frutas,Supermercado,$/kilo,Fukumoto
Primera,06/2015,2015-06,3890,3890,3890.0,,Palta,Llanquihue,Frutas,Supermercado,$/kilo,Hass
Segunda,06/2015,2015-06,3579,1990,3049.3333,,Palta,Llanquihue,Frutas,Supermercado,$/kilo,Hass
Primera,06/2015,2015-06,2890,2890,2890.0,,Palta,Llanquihue,Frutas,Supermercado,$/kilo,Negra de La Cruz
Primera,06/2015,2015-06,1259,690,974.5,,Pera,Llanquihue,Frutas,Supermercado,$/kilo,Packham's Triumph
Primera,06/2015,2015-06,799,799,799.0,,Plátano,Llanquihue,Frutas,Supermercado,$/kilo,Sin especificar
Primera,06/2015,2015-06,1899,990,1444.5,,Uva,Llanquihue,Frutas,Supermercado,$/kilo,Red Globe
Primera,06/2015,2015-06,1590,599,1163.0555,,Kiwi,Osorno,Frutas,Supermercado,$/kilo,Hayward
Segunda,06/2015,2015-06,599,599,599.0,,Kiwi,Osorno,Frutas,Supermercado,$/kilo,Hayward
1a amarillo,06/2015,2015-06,1349,790,1071.3333,,Limón,Osorno,Frutas,Supermercado,$/kilo,Sin especificar
1a plateado,06/2015,2015-06,1999,890,1289.9437,,Limón,Osorno,Frutas,Supermercado,$/kilo,Sin especificar
2a plateado,06/2015,2015-06,1499,790,1017.375,,Limón,Osorno,Frutas,Supermercado,$/kilo,Sin especificar
Primera,06/2015,2015-06,2299,998,1869.4226,,Mandarina,Osorno,Frutas,Supermercado,$/kilo,Clemenuless
Segunda,06/2015,2015-06,1590,1590,1590.0,,Mandarina,Osorno,Frutas,Supermercado,$/kilo,Clemenuless
Primera,06/2015,2015-06,2990,290,1701.1666,,Mango,Osorno,Frutas,Supermercado,$/kilo,Sin especificar
Primera,06/2015,2015-06,1279,499,861.0375,,Manzana,Osorno,Frutas,Supermercado,$/kilo,Fuji royal
Segunda,06/2015,2015-06,790,499,659.6666,,Manzana,Osorno,Frutas,Supermercado,$/kilo,Fuji royal
Primera,06/2015,2015-06,1299,500,875.8872,,Manzana,Osorno,Frutas,Supermercado,$/kilo,Granny Smith
Segunda,06/2015,2015-06,699,699,699.0,,Manzana,Osorno,Frutas,Supermercado,$/kilo,Granny Smith
Primera,06/2015,2015-06,2490,699,940.4018,,Manzana,Osorno,Frutas,Supermercado,$/kilo,Royal Gala
Segunda,06/2015,2015-06,699,699,699.0,,Manzana,Osorno,Frutas,Supermercado,$/kilo,Royal Gala
Primera,06/2015,2015-06,2199,690,1034.9999,,Naranja,Osorno,Frutas,Supermercado,$/kilo,Fukumoto
Segunda,06/2015,2015-06,890,890,890.0,,Naranja,Osorno,Frutas,Supermercado,$/kilo,Fukumoto
Primera,06/2015,2015-06,999,729,929.5249,,Naranja,Osorno,Frutas,Supermercado,$/kilo,New Hall
Segunda,06/2015,2015-06,730,730,730.0,,Naranja,Osorno,Frutas,Supermercado,$/kilo,New Hall
Primera,06/2015,2015-06,3990,2290,3602.575,,Palta,Osorno,Frutas,Supermercado,$/kilo,Hass
Segunda,06/2015,2015-06,3699,3290,3510.3083,,Palta,Osorno,Frutas,Supermercado,$/kilo,Hass
Primera,06/2015,2015-06,3090,1790,2749.7351,,Palta,Osorno,Frutas,Supermercado,$/kilo,Negra de La Cruz
Segunda,06/2015,2015-06,2990,1690,2521.125,,Palta,Osorno,Frutas,Supermercado,$/kilo,Negra de La Cruz
Primera,06/2015,2015-06,1299,690,994.201,,Pera,Osorno,Frutas,Supermercado,$/kilo,Packham's Triumph
Primera,06/2015,2015-06,1299,690,1115.4939,,Pera,Osorno,Frutas,Supermercado,$/kilo,Winter Nelis
Primera,06/2015,2015-06,799,330,762.6327,,Plátano,Osorno,Frutas,Supermercado,$/kilo,Sin especificar
Segunda,06/2015,2015-06,799,399,699.0,,Plátano,Osorno,Frutas,Supermercado,$/kilo,Sin especificar
Primera,06/2015,2015-06,1899,699,1531.2619,,Uva,Osorno,Frutas,Supermercado,$/kilo,Red Globe
Primera,06/2015,2015-06,1390,950,1133.5125,,Kiwi,Puerto Montt,Frutas,Supermercado,$/kilo,Hayward
Segunda,06/2015,2015-06,950,950,950.0,,Kiwi,Puerto Montt,Frutas,Supermercado,$/kilo,Hayward
1a amarillo,06/2015,2015-06,1339,799,1069.0,,Limón,Puerto Montt,Frutas,Supermercado,$/kilo,Sin especificar
1a plateado,06/2015,2015-06,1499,799,1253.7333,,Limón,Puerto Montt,Frutas,Supermercado,$/kilo,Sin especificar
2a plateado,06/2015,2015-06,1190,699,915.2222,,Limón,Puerto Montt,Frutas,Supermercado,$/kilo,Sin especificar
Primera,06/2015,2015-06,2299,1590,1994.5666,,Mandarina,Puerto Montt,Frutas,Supermercado,$/kilo,Clemenuless
Primera,06/2015,2015-06,1999,1450,1602.7083,,Mango,Puerto Montt,Frutas,Supermercado,$/kilo,Sin especificar
Segunda,06/2015,2015-06,1790,1790,1790.0,,Mango,Puerto Montt,Frutas,Supermercado,$/kilo,Sin especificar
Primera,06/2015,2015-06,1279,690,939.8458,,Manzana,Puerto Montt,Frutas,Supermercado,$/kilo,Fuji royal
Segunda,06/2015,2015-06,790,790,790.0,,Manzana,Puerto Montt,Frutas,Supermercado,$/kilo,Fuji royal
Primera,06/2015,2015-06,1299,590,901.6166,,Manzana,Puerto Montt,Frutas,Supermercado,$/kilo,Granny Smith
Segunda,06/2015,2015-06,500,500,500.0,,Manzana,Puerto Montt,Frutas,Supermercado,$/kilo,Granny Smith
Primera,06/2015,2015-06,1190,699,948.3541,,Manzana,Puerto Montt,Frutas,Supermercado,$/kilo,Royal Gala
Primera,06/2015,2015-06,1259,690,947.1916,,Naranja,Puerto Montt,Frutas,Supermercado,$/kilo,Fukumoto
Primera,06/2015,2015-06,1099,933,992.1666,,Naranja,Puerto Montt,Frutas,Supermercado,$/kilo,New Hall
Primera,06/2015,2015-06,3899,3290,3660.5333,,Palta,Puerto Montt,Frutas,Supermercado,$/kilo,Hass
Segunda,06/2015,2015-06,3699,2990,3522.9722,,Palta,Puerto Montt,Frutas,Supermercado,$/kilo,Hass
Primera,06/2015,2015-06,3190,1839,2788.5416,,Palta,Puerto Montt,Frutas,Supermercado,$/kilo,Negra de La Cruz
Segunda,06/2015,2015-06,1690,1690,1690.0,,Palta,Puerto Montt,Frutas,Supermercado,$/kilo,Negra de La Cruz
Primera,06/2015,2015-06,1259,560,975.9999,,Pera,Puerto Montt,Frutas,Supermercado,$/kilo,Packham's Triumph
